Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Promotion_Eligibility
549,Finance,Female,48,Specialist,2019-10-29 08:03:05.556036,4,High School,1,4950.0,59,15,23,12,0,6,81,1,1.41,False,0.2259259259259259
550,Operations,Male,31,Engineer,2018-07-03 08:03:05.556036,6,Master,2,7200.0,31,16,11,4,0,9,62,2,1.85,True,0.22136363636363637
551,Engineering,Female,31,Specialist,2023-09-04 08:03:05.556036,1,Bachelor,2,5400.0,54,13,24,14,50,18,59,1,3.08,False,0.21689922480620152
552,Customer Support,Female,45,Analyst,2016-12-20 08:03:05.556036,7,Master,3,5200.0,54,16,22,0,100,17,17,2,2.57,False,0.4577206528863524
553,Engineering,Female,24,Developer,2018-09-19 08:03:05.556036,5,Bachelor,2,6000.0,38,39,2,4,25,16,46,0,4.2,False,0.21837606837606838
554,Customer Support,Male,60,Engineer,2021-09-09 08:03:05.556036,2,Bachelor,5,9000.0,40,1,27,5,100,19,7,1,2.66,False,0.21867281105990785
555,Sales,Male,24,Technician,2014-09-08 08:03:05.556036,9,Master,1,3850.0,52,7,23,2,50,18,96,2,2.34,False,0.21867281105990785
556,Finance,Male,60,Analyst,2018-04-29 08:03:05.556036,6,High School,5,6000.0,42,33,6,12,0,19,19,1,2.9,False,0.5584500466853408
557,Customer Support,Female,51,Specialist,2024-03-21 08:03:05.556036,0,Bachelor,2,5400.0,40,5,14,9,75,13,90,1,1.68,False,0.2041666666666667
558,Engineering,Female,48,Specialist,2019-04-20 08:03:05.556036,5,Master,5,6750.0,40,2,6,8,50,15,98,0,2.48,False,0.4179626846982219
559,Legal,Female,54,Technician,2016-10-08 08:03:05.556036,7,High School,2,4200.0,36,45,1,1,25,7,34,2,1.12,True,0.2041666666666667
560,Finance,Female,29,Developer,2020-08-08 08:03:05.556036,4,Bachelor,1,5500.0,31,13,24,14,100,13,40,2,2.88,False,0.21837606837606838
561,Customer Support,Female,46,Manager,2023-02-02 08:03:05.556036,1,Bachelor,1,6600.0,47,12,23,14,0,18,37,2,2.4,False,0.22136363636363635
562,Marketing,Female,56,Specialist,2015-07-19 08:03:05.556036,9,Bachelor,1,4950.0,40,18,13,12,100,13,61,2,3.92,False,0.21253968253968256
563,Engineering,Male,56,Analyst,2022-02-23 08:03:05.556036,2,Bachelor,1,4400.0,40,15,0,6,0,17,12,2,3.58,False,0.2259259259259259
564,Sales,Female,57,Technician,2022-08-02 08:03:05.556036,2,High School,3,4550.0,49,27,25,13,0,3,20,0,2.8,False,0.21253968253968258
565,Sales,Female,35,Analyst,2019-01-03 08:03:05.556036,5,Master,3,5200.0,60,36,25,14,25,15,3,0,3.31,False,0.47781438769906637
566,Operations,Male,33,Technician,2017-06-18 08:03:05.556036,7,Bachelor,5,5250.0,41,26,11,2,75,17,60,0,1.4,False,0.2041666666666667
567,Customer Support,Female,26,Technician,2018-07-06 08:03:05.556036,6,High School,5,5250.0,50,5,12,10,100,18,75,1,4.14,False,0.6000000000000001
568,Operations,Female,28,Engineer,2017-12-23 08:03:05.556036,6,Bachelor,4,8400.0,60,35,1,7,0,11,52,0,1.56,True,0.42549019607843136
569,Marketing,Female,55,Specialist,2015-01-03 08:03:05.556036,9,Master,5,6750.0,32,2,3,9,75,9,2,1,1.66,False,0.2041666666666667
570,Legal,Male,46,Developer,2014-10-15 08:03:05.556036,9,Bachelor,4,7000.0,46,14,29,14,50,18,87,2,4.04,False,0.5999999999999999
571,HR,Male,35,Developer,2019-02-20 08:03:05.556036,5,High School,4,7000.0,39,35,18,3,100,11,5,1,2.47,True,0.42549019607843136
572,Operations,Female,32,Manager,2021-03-24 08:03:05.556036,3,Bachelor,1,6600.0,57,40,24,13,75,19,23,0,2.1,False,0.2082926829268293
573,HR,Female,26,Analyst,2018-12-15 08:03:05.556036,5,Bachelor,2,4800.0,34,12,6,14,50,15,56,0,2.21,False,0.21837606837606838
574,Finance,Female,35,Analyst,2021-10-08 08:03:05.556036,2,Bachelor,4,5600.0,40,0,20,5,100,13,92,1,3.97,False,0.20416666666666675
575,Engineering,Female,41,Manager,2020-07-30 08:03:05.556036,4,Bachelor,5,9000.0,53,35,19,14,75,4,31,2,2.13,False,0.31496509468554457
576,Marketing,Male,50,Analyst,2021-11-12 08:03:05.556036,2,High School,5,6000.0,43,12,7,6,75,7,5,1,4.86,False,0.21253968253968256
577,Marketing,Male,25,Technician,2015-08-22 08:03:05.556036,9,High School,4,4900.0,30,39,6,14,100,17,47,0,1.12,False,0.2573849878934625
578,IT,Male,40,Specialist,2021-11-12 08:03:05.556036,2,High School,3,5850.0,33,34,20,11,100,8,0,1,1.22,True,0.22136363636363637
579,Customer Support,Female,37,Developer,2022-06-02 08:03:05.556036,2,Bachelor,1,5500.0,41,11,23,4,25,11,84,1,4.54,False,0.22408968609865468
580,IT,Female,52,Specialist,2019-11-30 08:03:05.556036,4,Bachelor,2,5400.0,40,1,8,12,75,9,77,2,2.7,False,0.21837606837606838
581,Engineering,Male,54,Analyst,2018-12-13 08:03:05.556036,5,Bachelor,3,5200.0,47,20,19,14,25,5,35,1,2.4,False,0.47781438769906653
582,Finance,Male,54,Specialist,2017-05-13 08:03:05.556036,7,Bachelor,2,5400.0,32,8,27,14,75,7,86,2,2.38,False,0.2204627092846271
583,HR,Male,34,Manager,2015-08-18 08:03:05.556036,9,Bachelor,5,9000.0,57,23,25,8,75,14,13,1,1.1,False,0.2041666666666667
584,Legal,Male,39,Developer,2021-09-06 08:03:05.556036,2,High School,1,5500.0,45,19,17,9,100,13,32,0,1.81,False,0.20829268292682926
585,Sales,Female,59,Specialist,2018-03-10 08:03:05.556036,6,Bachelor,3,5850.0,40,47,4,4,100,15,71,1,2.92,False,0.5711076483573562
586,Engineering,Female,53,Engineer,2023-07-24 08:03:05.556036,1,Bachelor,4,8400.0,60,8,9,7,50,4,37,1,3.62,False,0.2041666666666667
587,IT,Male,49,Developer,2023-12-28 08:03:05.556036,0,High School,2,6000.0,44,46,13,3,0,5,14,0,1.82,False,0.2041666666666667
588,Marketing,Male,59,Analyst,2015-07-07 08:03:05.556036,9,High School,1,4400.0,59,10,6,3,0,11,20,0,2.16,False,0.2108269230769231
589,Engineering,Female,36,Consultant,2015-06-01 08:03:05.556036,9,High School,1,6050.0,45,2,9,12,50,14,15,0,1.4,False,0.2041666666666667
590,Marketing,Male,43,Analyst,2021-06-15 08:03:05.556036,3,High School,5,6000.0,45,49,11,11,50,18,62,0,1.34,False,0.2041666666666667
591,Engineering,Male,27,Consultant,2022-06-22 08:03:05.556036,2,High School,1,6050.0,51,28,7,3,50,8,90,1,4.35,False,0.21911877394636015
592,Finance,Male,54,Consultant,2024-01-31 08:03:05.556036,0,Bachelor,5,8250.0,34,22,12,8,75,2,15,2,1.03,False,0.2041666666666667
593,Marketing,Female,29,Developer,2020-07-13 08:03:05.556036,4,Bachelor,3,6500.0,45,36,11,4,75,7,39,2,1.09,False,0.371809768952626
594,HR,Male,33,Analyst,2018-05-12 08:03:05.556036,6,Bachelor,4,5600.0,33,16,28,1,50,11,25,2,1.99,False,0.46137071651090333
595,HR,Male,35,Developer,2018-07-29 08:03:05.556036,6,Bachelor,1,5500.0,39,44,24,0,0,9,8,0,1.51,True,0.2041666666666667
596,Finance,Female,43,Manager,2017-06-28 08:03:05.556036,7,Bachelor,4,8400.0,47,35,4,13,100,18,28,0,4.83,False,0.6
597,Sales,Male,40,Technician,2017-09-15 08:03:05.556036,6,Bachelor,3,4550.0,40,17,18,7,75,18,18,2,4.75,False,0.6
598,Operations,Female,27,Technician,2020-11-20 08:03:05.556036,3,Bachelor,5,5250.0,35,11,16,1,75,6,56,2,1.78,False,0.20829268292682926
599,IT,Female,39,Developer,2021-08-27 08:03:05.556036,3,High School,3,6500.0,40,48,20,9,50,2,64,1,2.76,False,0.21427044025157232
600,Operations,Male,34,Technician,2020-04-17 08:03:05.556036,4,High School,5,5250.0,52,4,25,10,75,8,38,2,4.46,True,0.5999999999999999
601,HR,Other,27,Developer,2020-07-24 08:03:05.556036,4,Master,3,6500.0,59,42,7,10,75,1,69,2,1.28,False,0.21837606837606838
602,IT,Male,27,Developer,2023-12-30 08:03:05.556036,0,Master,5,7500.0,30,16,5,1,0,3,95,2,4.72,False,0.5999999999999999
603,Customer Support,Female,46,Analyst,2015-03-24 08:03:05.556036,9,Master,1,4400.0,41,49,24,5,25,15,8,2,3.96,False,0.20416666666666677
604,Sales,Male,28,Consultant,2016-09-18 08:03:05.556036,7,Bachelor,2,6600.0,42,19,11,2,25,13,19,1,4.25,False,0.21470588235294122
605,Marketing,Male,41,Engineer,2023-11-21 08:03:05.556036,0,High School,5,9000.0,34,9,20,6,100,17,41,2,1.7,False,0.2041666666666667
606,IT,Female,35,Engineer,2024-06-04 08:03:05.556036,0,Master,4,8400.0,49,1,3,12,75,10,75,0,3.7,False,0.2041666666666667
607,Engineering,Female,43,Manager,2023-06-08 08:03:05.556036,1,High School,2,7200.0,39,41,21,12,25,9,53,1,4.77,False,0.21383609141055954
608,Sales,Male,42,Technician,2018-05-14 08:03:05.556036,6,Bachelor,1,3850.0,59,30,9,5,25,2,2,2,4.73,False,0.21558001561280252
609,Sales,Female,43,Technician,2023-10-31 08:03:05.556036,0,Bachelor,1,3850.0,34,42,17,3,25,16,33,2,4.68,False,0.21778395061728403
610,Sales,Male,30,Technician,2023-04-19 08:03:05.556036,1,High School,1,3850.0,33,15,20,8,100,18,16,1,3.48,False,0.2259259259259259
611,Marketing,Female,42,Manager,2019-02-20 08:03:05.556036,5,High School,1,6600.0,55,7,19,7,75,15,15,2,1.58,False,0.21837606837606838
612,HR,Male,42,Technician,2022-10-09 08:03:05.556036,1,Bachelor,5,5250.0,52,46,14,9,100,1,46,1,2.98,True,0.20498175787728037
613,Operations,Male,56,Developer,2020-07-19 08:03:05.556036,4,PhD,3,6500.0,55,32,17,11,25,9,95,2,4.34,False,0.6
614,Sales,Female,41,Analyst,2019-01-21 08:03:05.556036,5,Bachelor,3,5200.0,45,0,1,7,0,15,77,1,1.96,False,0.2183760683760687
615,Operations,Male,24,Specialist,2015-07-10 08:03:05.556036,9,High School,2,5400.0,30,16,0,6,25,7,69,1,3.65,True,0.22136363636363637
616,Operations,Male,26,Technician,2016-03-13 08:03:05.556036,8,High School,4,4900.0,50,9,13,9,0,6,29,1,3.24,False,0.6
617,Sales,Female,36,Engineer,2022-04-25 08:03:05.556036,2,Master,2,7200.0,34,44,28,12,75,17,27,1,2.14,False,0.20997745571658613
618,Operations,Male,56,Consultant,2015-03-04 08:03:05.556036,9,Bachelor,1,6050.0,48,24,9,2,50,4,50,1,4.2,False,0.21253968253968258
619,IT,Female,40,Consultant,2023-12-04 08:03:05.556036,0,Master,2,6600.0,59,29,7,7,25,8,23,0,4.08,False,0.2074575163398693
620,Operations,Female,56,Technician,2019-09-27 08:03:05.556036,4,High School,1,3850.0,55,21,5,1,0,19,40,0,3.1,True,0.21837606837606838
621,HR,Male,40,Specialist,2017-07-28 08:03:05.556036,7,Bachelor,4,6300.0,58,0,10,3,0,16,49,0,3.24,False,0.6
622,Engineering,Female,35,Consultant,2021-07-22 08:03:05.556036,3,High School,1,6050.0,51,26,19,0,0,11,39,0,2.51,False,0.2254654788418708
623,Legal,Male,33,Developer,2023-01-28 08:03:05.556036,1,High School,4,7000.0,60,44,28,12,50,6,34,2,3.93,False,0.6
624,Engineering,Male,42,Technician,2022-05-29 08:03:05.556036,2,Master,5,5250.0,59,38,23,9,50,11,37,1,2.28,False,0.21601869158878506
625,Legal,Female,51,Engineer,2019-09-13 08:03:05.556036,4,High School,5,9000.0,55,27,9,6,50,12,75,0,1.17,False,0.21837606837606838
626,Legal,Male,49,Consultant,2020-04-12 08:03:05.556036,4,Master,1,6050.0,52,12,21,1,25,2,17,2,2.9,False,0.21837606837606838
627,IT,Female,26,Manager,2018-04-13 08:03:05.556036,6,High School,3,7800.0,43,4,14,14,50,5,82,1,2.85,False,0.5467703349282298
628,IT,Female,33,Engineer,2019-06-14 08:03:05.556036,5,PhD,5,9000.0,50,45,17,0,0,11,16,0,1.32,False,0.21837606837606838
629,Finance,Female,35,Manager,2022-06-09 08:03:05.556036,2,Bachelor,5,9000.0,43,41,22,10,100,15,87,1,3.73,True,0.2041666666666667
630,Sales,Female,35,Engineer,2017-09-11 08:03:05.556036,6,High School,3,7800.0,31,35,21,3,50,15,97,2,4.86,False,0.6
631,HR,Female,48,Analyst,2023-10-12 08:03:05.556036,0,Bachelor,1,4400.0,43,41,16,8,0,2,37,1,2.55,False,0.22363295880149814
632,Finance,Female,35,Manager,2019-05-05 08:03:05.556036,5,Bachelor,2,7200.0,60,30,1,1,0,19,24,0,4.25,False,0.21837606837606838
633,IT,Female,35,Technician,2018-05-08 08:03:05.556036,6,Bachelor,3,4550.0,37,30,3,6,50,15,73,1,3.84,False,0.6
634,HR,Male,51,Consultant,2023-09-07 08:03:05.556036,0,Bachelor,5,8250.0,56,39,1,4,75,19,39,0,4.88,False,0.20913268608414246
635,Sales,Male,33,Specialist,2018-05-18 08:03:05.556036,6,High School,1,4950.0,47,35,2,3,0,8,28,0,4.49,False,0.2259259259259259
636,IT,Female,37,Developer,2016-10-04 08:03:05.556036,7,High School,5,7500.0,39,16,25,8,25,16,64,2,1.56,False,0.22136363636363637
637,Finance,Other,47,Analyst,2016-08-30 08:03:05.556036,8,Bachelor,4,5600.0,47,19,8,0,50,6,24,2,2.95,False,0.5812473662031182
638,Sales,Male,42,Specialist,2017-02-10 08:03:05.556036,7,Bachelor,2,5400.0,53,38,25,8,50,14,70,1,4.47,False,0.22454735272184936
639,Sales,Female,29,Consultant,2024-07-20 08:03:05.556036,0,High School,5,8250.0,44,35,26,4,0,13,88,2,2.44,False,0.4148347372245895
640,Sales,Male,53,Analyst,2015-03-11 08:03:05.556036,9,High School,4,5600.0,38,17,20,12,100,11,96,1,2.95,True,0.5781541482572408
641,Engineering,Male,43,Engineer,2017-09-10 08:03:05.556036,6,PhD,2,7200.0,49,16,10,5,0,5,63,2,4.04,False,0.22136363636363637
642,IT,Male,35,Engineer,2018-09-08 08:03:05.556036,5,High School,4,8400.0,43,39,6,11,25,4,11,1,3.58,False,0.4844155844155845
643,IT,Male,37,Manager,2015-07-09 08:03:05.556036,9,Bachelor,4,8400.0,35,2,20,3,50,14,55,0,2.37,False,0.375647014855648
644,Legal,Male,30,Engineer,2020-05-28 08:03:05.556036,4,Master,2,7200.0,44,26,3,5,0,3,97,0,1.49,False,0.21837606837606838
645,Legal,Female,59,Manager,2015-10-16 08:03:05.556036,8,High School,2,7200.0,31,17,22,6,100,15,59,2,2.8,False,0.21689922480620152
646,Finance,Female,39,Technician,2016-01-22 08:03:05.556036,8,High School,4,4900.0,60,14,16,10,100,18,19,2,3.26,False,0.5999999999999999
647,Customer Support,Male,22,Technician,2019-11-29 08:03:05.556036,4,Master,5,5250.0,50,39,19,0,0,2,19,0,3.6,False,0.361038961038961
648,Customer Support,Male,30,Consultant,2015-03-20 08:03:05.556036,9,High School,4,7700.0,47,2,1,5,75,5,54,2,1.83,False,0.2041666666666667
649,Marketing,Female,31,Developer,2024-09-03 08:03:05.556036,0,Bachelor,4,7000.0,44,46,23,14,75,5,15,1,1.43,False,0.2041666666666667
650,Legal,Male,44,Developer,2019-01-29 08:03:05.556036,5,High School,2,6000.0,53,15,23,12,100,11,90,0,3.55,False,0.2259259259259259
651,Legal,Female,29,Developer,2015-12-10 08:03:05.556036,8,Master,3,6500.0,57,43,23,0,100,2,99,2,3.23,False,0.6
652,Operations,Male,33,Specialist,2022-09-12 08:03:05.556036,1,Bachelor,1,4950.0,36,12,11,9,0,18,30,0,2.07,False,0.21253968253968256
653,Marketing,Male,39,Specialist,2015-06-14 08:03:05.556036,9,PhD,1,4950.0,47,38,27,3,25,3,75,2,1.62,False,0.21253968253968256
654,Operations,Male,39,Analyst,2014-10-24 08:03:05.556036,9,High School,1,4400.0,40,1,11,5,25,18,89,2,3.18,False,0.2041666666666667
655,HR,Male,27,Analyst,2015-12-04 08:03:05.556036,8,High School,5,6000.0,31,27,7,8,100,7,81,2,4.24,False,0.5999999999999999
656,Customer Support,Female,59,Analyst,2016-08-09 08:03:05.556036,8,High School,2,4800.0,46,34,25,6,100,17,23,0,3.25,True,0.22136363636363637
657,HR,Female,39,Technician,2018-01-02 08:03:05.556036,6,Bachelor,4,4900.0,59,30,10,8,0,12,59,1,2.18,False,0.6
658,Finance,Male,35,Analyst,2020-11-22 08:03:05.556036,3,High School,1,4400.0,41,2,15,3,100,16,94,2,2.69,False,0.21734106728538283
659,Operations,Female,33,Manager,2014-09-17 08:03:05.556036,9,Bachelor,5,9000.0,49,3,26,4,50,12,86,0,2.91,True,0.567587646887443
660,Customer Support,Female,55,Engineer,2020-05-07 08:03:05.556036,4,Bachelor,4,8400.0,46,41,4,7,100,11,23,2,4.84,False,0.6000000000000001
661,Customer Support,Male,43,Consultant,2024-01-07 08:03:05.556036,0,High School,3,7150.0,34,23,3,2,0,9,63,2,4.08,False,0.6000000000000001
662,Sales,Male,46,Analyst,2015-07-19 08:03:05.556036,9,High School,1,4400.0,57,48,16,3,75,12,18,1,2.66,False,0.21867281105990785
663,Engineering,Female,47,Analyst,2020-11-19 08:03:05.556036,3,High School,1,4400.0,40,8,9,5,75,2,29,1,1.89,False,0.2041666666666667
664,Legal,Male,47,Engineer,2020-05-01 08:03:05.556036,4,Bachelor,3,7800.0,33,41,8,14,100,2,89,2,1.86,False,0.21837606837606838
665,Customer Support,Female,37,Technician,2018-02-17 08:03:05.556036,6,High School,5,5250.0,36,25,20,13,75,14,87,0,2.19,False,0.30008070641853396
666,IT,Female,37,Technician,2019-10-08 08:03:05.556036,4,PhD,4,4900.0,48,10,19,2,75,9,10,1,2.13,False,0.29220053346932545
667,Sales,Male,59,Analyst,2016-10-10 08:03:05.556036,7,High School,1,4400.0,56,9,7,14,0,7,30,0,3.02,False,0.2041666666666667
668,Finance,Male,45,Technician,2023-02-15 08:03:05.556036,1,PhD,1,3850.0,31,12,16,4,0,11,99,1,3.37,False,0.21253968253968256
669,Sales,Female,43,Consultant,2014-10-22 08:03:05.556036,9,High School,1,6050.0,53,22,26,5,50,6,98,0,2.85,False,0.21040160642570285
670,Legal,Male,47,Developer,2019-04-29 08:03:05.556036,5,Master,1,5500.0,37,49,16,7,100,4,58,2,2.35,False,0.21911877394636015
671,Customer Support,Male,46,Specialist,2016-09-19 08:03:05.556036,7,High School,2,5400.0,59,6,22,14,100,10,22,0,4.33,False,0.21822786759045426
672,Legal,Female,56,Consultant,2016-09-26 08:03:05.556036,7,Bachelor,3,7150.0,40,49,17,6,100,15,98,0,3.09,False,0.6
673,Finance,Female,53,Analyst,2024-05-27 08:03:05.556036,0,Bachelor,5,6000.0,42,0,26,3,100,14,83,2,4.64,False,0.6
674,Legal,Female,50,Consultant,2019-12-15 08:03:05.556036,4,Bachelor,2,6600.0,48,42,23,1,75,4,79,1,1.29,False,0.21837606837606838
675,IT,Female,53,Developer,2016-11-25 08:03:05.556036,7,High School,2,6000.0,41,1,27,10,0,11,67,2,4.5,False,0.2259259259259259
676,Finance,Male,52,Manager,2016-08-07 08:03:05.556036,8,Bachelor,3,7800.0,35,28,27,6,50,17,67,2,4.06,False,0.6
677,IT,Male,46,Manager,2017-04-01 08:03:05.556036,7,High School,3,7800.0,57,37,6,0,0,11,25,2,3.2,False,0.6
678,Legal,Female,25,Consultant,2023-07-17 08:03:05.556036,1,PhD,2,6600.0,41,3,10,5,50,10,74,1,2.75,False,0.21470588235294122
679,Marketing,Other,60,Consultant,2024-03-06 08:03:05.556036,0,PhD,3,7150.0,51,46,28,12,25,15,21,1,3.16,False,0.2041666666666667
680,Engineering,Male,44,Analyst,2014-11-07 08:03:05.556036,9,Bachelor,2,4800.0,37,18,26,14,0,14,33,0,1.69,False,0.21253968253968256
681,Engineering,Male,39,Consultant,2015-10-25 08:03:05.556036,8,Master,1,6050.0,33,47,23,7,75,14,16,1,3.43,False,0.2041666666666667
682,Operations,Male,51,Technician,2022-01-24 08:03:05.556036,2,Master,2,4200.0,33,21,7,6,75,8,31,0,1.72,True,0.2041666666666667
683,Operations,Male,46,Technician,2022-02-15 08:03:05.556036,2,High School,5,5250.0,34,26,23,2,25,4,63,0,4.72,False,0.2160186915887851
684,Engineering,Female,45,Developer,2020-08-11 08:03:05.556036,4,Master,4,7000.0,52,42,23,8,25,10,72,1,4.27,False,0.361038961038961
685,Sales,Female,37,Technician,2023-12-13 08:03:05.556036,0,PhD,5,5250.0,33,10,10,13,50,3,48,0,2.06,False,0.20662725779967162
686,Finance,Male,51,Engineer,2014-09-29 08:03:05.556036,9,High School,1,6600.0,47,24,15,6,75,10,93,2,4.77,True,0.21383609141055954
687,HR,Female,52,Technician,2023-01-09 08:03:05.556036,1,Master,4,4900.0,57,14,26,1,25,12,66,1,4.82,False,0.22136363636363637
688,IT,Male,32,Consultant,2016-05-29 08:03:05.556036,8,Bachelor,1,6050.0,57,49,23,0,50,9,50,0,2.43,False,0.2227223476297969
689,Legal,Male,58,Manager,2014-12-23 08:03:05.556036,9,PhD,3,7800.0,43,31,18,6,100,12,15,0,1.56,False,0.5640839386602099
690,Sales,Male,48,Technician,2017-09-17 08:03:05.556036,6,Bachelor,4,4900.0,49,9,26,5,50,17,3,2,1.54,False,0.2041666666666667
691,Finance,Male,54,Engineer,2017-11-03 08:03:05.556036,6,High School,2,7200.0,34,28,2,6,0,10,6,2,3.9,False,0.2041666666666667
692,Marketing,Male,23,Engineer,2021-03-13 08:03:05.556036,3,Bachelor,4,8400.0,44,20,28,7,50,16,92,0,2.05,False,0.20621399176954733
693,Sales,Male,50,Developer,2021-11-17 08:03:05.556036,2,Bachelor,1,5500.0,49,48,6,12,50,4,94,1,1.81,False,0.2041666666666667
694,Engineering,Male,27,Analyst,2021-08-23 08:03:05.556036,3,Master,1,4400.0,30,0,11,5,100,15,47,2,3.99,True,0.2041666666666668
695,Sales,Male,24,Manager,2017-07-23 08:03:05.556036,7,High School,5,9000.0,40,10,10,10,0,14,81,0,4.76,False,0.5999999999999999
696,Finance,Male,41,Manager,2021-05-09 08:03:05.556036,3,High School,3,7800.0,47,35,6,9,25,10,69,1,2.88,False,0.2259259259259259
697,Engineering,Male,33,Consultant,2021-08-22 08:03:05.556036,3,Bachelor,1,6050.0,52,19,16,4,25,13,53,0,3.62,False,0.20829268292682926
698,Legal,Male,57,Manager,2019-08-20 08:03:05.556036,5,Bachelor,2,7200.0,60,12,13,4,100,5,32,1,4.83,False,0.21837606837606838
699,Customer Support,Female,42,Technician,2015-12-03 08:03:05.556036,8,Bachelor,4,4900.0,31,26,13,10,0,2,95,2,2.1,False,0.6
700,Legal,Male,57,Manager,2024-08-27 08:03:05.556036,0,Master,2,7200.0,56,43,8,6,25,19,90,0,2.53,False,0.22454735272184934
701,Sales,Female,44,Analyst,2022-06-08 08:03:05.556036,2,Bachelor,5,6000.0,52,7,5,9,100,7,96,0,1.47,False,0.2041666666666667
702,IT,Male,26,Developer,2023-03-16 08:03:05.556036,1,Bachelor,4,7000.0,48,27,16,8,75,16,0,0,4.37,False,0.2200137299771167
703,Marketing,Male,51,Specialist,2016-05-22 08:03:05.556036,8,Bachelor,3,5850.0,39,31,6,1,50,6,60,0,3.26,False,0.6
704,Sales,Male,38,Consultant,2023-03-19 08:03:05.556036,1,Bachelor,4,7700.0,36,47,14,14,100,16,55,2,4.77,False,0.6
705,Marketing,Male,26,Developer,2021-09-24 08:03:05.556036,2,Bachelor,1,5500.0,53,25,2,4,75,5,48,2,2.69,False,0.21734106728538283
706,Engineering,Male,22,Developer,2017-03-12 08:03:05.556036,7,Master,2,6000.0,33,21,19,13,75,8,25,2,3.23,False,0.2041666666666667
707,Customer Support,Male,40,Analyst,2023-06-10 08:03:05.556036,1,High School,4,5600.0,57,48,28,2,50,9,56,2,2.53,False,0.436468693313317
708,Customer Support,Male,55,Engineer,2023-02-14 08:03:05.556036,1,High School,5,9000.0,46,47,17,12,75,19,41,1,3.65,True,0.2041666666666667
709,Engineering,Female,60,Consultant,2019-06-26 08:03:05.556036,5,Bachelor,5,8250.0,40,26,2,11,0,17,53,0,2.19,False,0.31694490510300466
710,Finance,Female,40,Specialist,2022-12-19 08:03:05.556036,1,Master,4,6300.0,40,25,17,10,75,11,73,1,3.71,False,0.2041666666666667
711,Finance,Female,46,Manager,2021-01-22 08:03:05.556036,3,High School,4,8400.0,56,35,0,10,50,14,96,1,2.1,False,0.2259259259259259
712,Finance,Female,57,Manager,2019-04-14 08:03:05.556036,5,Bachelor,3,7800.0,34,28,6,1,25,15,74,0,1.84,False,0.4844155844155845
713,Sales,Male,39,Specialist,2019-09-10 08:03:05.556036,4,High School,5,6750.0,36,0,27,0,100,11,46,1,1.89,True,0.21837606837606838
714,Sales,Male,44,Consultant,2021-09-29 08:03:05.556036,2,Master,4,7700.0,47,35,8,4,75,10,88,0,2.85,False,0.2259259259259259
715,Operations,Female,33,Developer,2016-08-24 08:03:05.556036,8,Bachelor,3,6500.0,31,35,13,2,50,11,53,1,2.62,False,0.452828546562228
716,Operations,Male,49,Consultant,2017-04-05 08:03:05.556036,7,Master,4,7700.0,38,19,3,2,0,15,39,1,4.3,False,0.6000000000000001
717,Marketing,Female,42,Consultant,2016-01-01 08:03:05.556036,8,High School,1,6050.0,30,29,14,6,50,5,36,1,1.76,False,0.2041666666666667
718,Engineering,Other,48,Engineer,2019-10-31 08:03:05.556036,4,Bachelor,3,7800.0,60,14,0,0,50,3,19,2,3.41,False,0.5999999999999999
719,Legal,Male,35,Developer,2019-06-23 08:03:05.556036,5,High School,2,6000.0,60,24,17,0,75,2,14,1,4.85,False,0.21837606837606838
720,Legal,Male,27,Manager,2019-01-03 08:03:05.556036,5,Bachelor,3,7800.0,52,3,2,11,25,10,37,0,1.21,True,0.21837606837606838
721,Finance,Male,46,Engineer,2019-08-09 08:03:05.556036,5,High School,1,6600.0,48,1,17,3,25,17,51,1,2.87,False,0.21837606837606838
722,Engineering,Male,37,Engineer,2024-07-20 08:03:05.556036,0,Bachelor,4,8400.0,34,45,15,11,25,8,56,2,2.3,False,0.34746291959406705
723,Operations,Male,52,Technician,2022-03-19 08:03:05.556036,2,Master,1,3850.0,53,20,7,3,75,14,84,1,3.13,False,0.2041666666666667
724,IT,Male,29,Consultant,2018-03-14 08:03:05.556036,6,Master,2,6600.0,50,16,12,1,75,6,19,2,3.85,False,0.22136363636363637
725,Finance,Female,60,Consultant,2020-06-03 08:03:05.556036,4,Master,3,7150.0,33,24,28,9,0,3,2,2,3.45,False,0.6000000000000001
726,Marketing,Female,60,Engineer,2015-06-20 08:03:05.556036,9,High School,3,7800.0,35,20,29,1,25,10,65,2,1.33,False,0.6
727,Marketing,Male,42,Analyst,2016-07-27 08:03:05.556036,8,Bachelor,2,4800.0,53,27,21,14,75,6,63,1,4.09,False,0.20787449062754693
728,Customer Support,Female,43,Analyst,2023-01-28 08:03:05.556036,1,Bachelor,4,5600.0,39,48,25,5,25,7,4,2,1.04,False,0.2041666666666667
729,Operations,Female,24,Technician,2020-12-03 08:03:05.556036,3,Master,3,4550.0,50,28,16,8,0,16,44,2,1.52,False,0.2041666666666667
730,HR,Female,26,Technician,2024-07-21 08:03:05.556036,0,High School,2,4200.0,47,40,9,9,75,19,31,1,4.82,False,0.21168102073365233
731,Customer Support,Male,29,Specialist,2016-04-13 08:03:05.556036,8,PhD,4,6300.0,31,13,27,2,100,11,10,0,1.52,False,0.34746291959406717
